"REF_DATE","GEO","DGUID","Sector","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-07","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1041643","","","","0"
"2018-08","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1021931","","","","0"
"2018-09","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1016866","","","","0"
"2018-10","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","989116","","","","0"
"2018-11","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1007556","","","","0"
"2018-12","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1004858","","","","0"
"2019-01","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1005087","","","","0"
"2019-02","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1008227","","","","0"
"2019-03","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1001365","","","","0"
"2019-04","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","996381","","","","0"
"2019-05","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1047898","","","","0"
"2019-06","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1073572","","","","0"
"2019-07","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1073829","","","","0"
"2019-08","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1044642","","","","0"
"2019-09","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1020043","","","","0"
"2019-10","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1020417","","","","0"
"2019-11","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1056687","","","","0"
"2019-12","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1058410","","","","0"
"2020-01","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1053348","","","","0"
"2020-02","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1038260","","","","0"
"2020-03","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1033192","","","","0"
"2020-04","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1012177","","","","0"
"2020-05","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","977477","","","","0"
"2020-06","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1023171","","","","0"
"2020-07","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1070685","","","","0"
"2020-08","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1133518","","","","0"
"2020-09","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1110301","","","","0"
"2020-10","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1099305","","","","0"
"2020-11","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1136758","","","","0"
"2020-12","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1126119","","","","0"
"2021-01","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1104307","","","","0"
"2021-02","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1095869","","","","0"
"2021-03","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1073612","","","","0"
"2021-04","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1112321","","","","0"
"2021-05","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1078277","","","","0"
"2021-06","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1117943","","","","0"
"2021-07","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1168357","","","","0"
"2021-08","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1153549","","","","0"
"2021-09","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1176655","","","","0"
"2021-10","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1185508","","","","0"
"2021-11","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1202264","","","","0"
"2021-12","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1212129","","","","0"
"2022-01","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1216572","","","","0"
"2022-02","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1190007","","","","0"
"2022-03","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1203981","","","","0"
"2022-04","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1164060","","","","0"
"2022-05","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1191579","","","","0"
"2022-06","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1197471","","","","0"
"2022-07","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1269317","","","","0"
"2022-08","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1241113","","","","0"
"2022-09","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1299116","","","","0"
"2022-10","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1270953","","","","0"
"2022-11","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1295020","","","","0"
"2022-12","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1303069","","","","0"
"2023-01","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1323297","","","","0"
"2023-02","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1293977","","","","0"
"2023-03","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1267338","","","","0"
"2018-01","Ontario","2016A000235","Employers' social contributions","Unadjusted","Dollars","81","thousands","3","v1996656","7.22.1","4901797","","","","0"
"2018-02","Ontario","2016A000235","Employers' social contributions","Unadjusted","Dollars","81","thousands","3","v1996656","7.22.1","4994510","","","","0"
"2018-03","Ontario","2016A000235","Employers' social contributions","Unadjusted","Dollars","81","thousands","3","v1996656","7.22.1","5006910","","","","0"
"2018-04","Ontario","2016A000235","Employers' social contributions","Unadjusted","Dollars","81","thousands","3","v1996656","7.22.1","4970577","","","","0"
"2018-05","Ontario","2016A000235","Employers' social contributions","Unadjusted","Dollars","81","thousands","3","v1996656","7.22.1","5058966","","","","0"
"2018-06","Ontario","2016A000235","Employers' social contributions","Unadjusted","Dollars","81","thousands","3","v1996656","7.22.1","5187666","","","","0"
"2018-07","Ontario","2016A000235","Employers' social contributions","Unadjusted","Dollars","81","thousands","3","v1996656","7.22.1","5001711","","","","0"
"2018-08","Ontario","2016A000235","Employers' social contributions","Unadjusted","Dollars","81","thousands","3","v1996656","7.22.1","5023647","","","","0"
"2018-09","Ontario","2016A000235","Employers' social contributions","Unadjusted","Dollars","81","thousands","3","v1996656","7.22.1","5105661","","","","0"
"2018-10","Ontario","2016A000235","Employers' social contributions","Unadjusted","Dollars","81","thousands","3","v1996656","7.22.1","5086421","","","","0"
